,filename,author,description,viewcount,rating,likes,dislikes,duration,length,keywords,published
82,Jason Aldean - My Kinda Party (Walmart Soundcheck).mp4,JasonAldeanVEVO,Music video by Jason Aldean performing My Kinda Party (Walmart Soundcheck Live). (C) 2010 Broken Bow Records,474166,4.82719993591,1196,54,00:05:16,316,"[Broken Bow Records, Jason Aldean, My Kinda Party, Country]",2010-11-01 22:21:13
83,Josh Thompson - Cold Beer With Your Name On It (Lyric Video).mp4,joshThompsonVEVO,"Download Josh's brand new album ""Turn It UP"" NOW!
http://smarturl.it/turnitupitunes

Music video by Josh Thompson performing Cold Beer With Your Name On It. (C) 2013 Show Dog -- Universal Music, LLC",2143692,4.81144762039,6792,336,00:03:26,206,"[Josh, Thompson, Cold, Beer, With, Your, Name, On, It, Show, Dog, Universal, Music, Country]",2013-09-25 07:00:13
84,Tyler Farr - Whiskey in My Water (Official Lyric Video).mp4,TylerFarrVEVO,"""Whiskey In My Water"" appears on Tyler Farr's debut album, Redneck Crazy, now available in stores and on iTunes:  http://smarturl.it/itunesredneckcrazy

Music video by Tyler Farr performing Whiskey in My Water (Official Lyric Video). (C) 2013 Sony Music Entertainment",786297,4.86696243286,3488,120,00:03:09,189,"[Whiskey in My Water (Official Lyric Video), Tyler Farr, Country, Columbia Nashville]",2013-11-04 08:00:01
85,Blake Shelton - Good Ole Boys.3gp,TwangThang2010,"Featured On Blake Shelton's album 'Red River Blue.'

Written By: Dallas Davidson

Lyrics:
Well every time I turn around I see some dude dressed like a clown
Baggy pants and a Cap on sideways
They don't say Ma'am or Sir no more they won't even hold a door for a woman
Well it's a crying shame

Tell me where did all the Good Ole Boys Go?
Must be workin' on a farm or out there chasing rainbows
Are they back in Oklahoma or in a Texas rodeo?
Tell me where did all the Good Ole Boys Go?

Are they sitting on a an old bar stool or telling lies and cutting a fool
talking about 'the way it was' and wishing?
Down in Orange Beach, Alabama hanging out at the Flora-Bama heading out the
pass and goin' fishin'?

Tell me where did all the Good Ole Boys Go?
Must be workin on a farm or out there chasing rainbows
Are they hiding down in Georgia or in a Texas rodeo?
Tell me where did all the Good Ole Boys Go?

Are they drivin' cattle and a ridin' high living life the Cowboy way?
Or Down there on the front line fighting off the bad guys, giving them hell
for the good ole USA?

Tell me where did all the Good Ole Boys Go?
Must be workin on a farm or out there chasing rainbows
Are they back in oklahoma or in a texas rodeo?
Tell me where did all the Good Ole Boys Go?
Yeah just where the hell did all the good ole boys go?

(I know where a few of them are, down there in southern Oklahoma, even some
down in Texas, I even saw one on NY one time, you know what i'm talking
about ladies,hell I'll hold the door for you, I'll hold your purse for you,
I'll even go pick up some feminine products for you, that's what a good ole
by would do)


Label: Warner Bros.

http://www.blakeshelton.com/
http://twitter.com/#!/blakeshelton
http://www.facebook.com/blakeshelton",404172,4.84437084198,1161,47,00:03:08,188,"[Blake, Shelton, Good Ole Boys, Lyrics, blake shelton, Blake & Miranda, Wedding, Miranda, Lambert, Ready To Roll, Get Some, Hey, Drink On It, Honey Bee, Red River Blue, God Gave Me You, Country Music, Oklahoma, Pistol Andy, Family Feud, Pistol, Annies, Trace Adkins, Hillbilly Bone, Chris Young, Brad Paisley, Carrie Underwood, Remind Me, Taylor Swift 2012, X Factor, Four The Record, Better In The Long Run, Duet, Oklahoma Sky, Texas, Adele, Someone Like You, Katy Perry, Number, Hit]",2011-07-12 15:23:01
86,Jason Aldean - Take a Little Ride.mp4,JasonAldeanVEVO,"“Take A Little Ride” from Night Train, available here: http://smarturl.it/aldean-nighttrain

Subscribe to Jason’s channel: http://smarturl.it/jasonaldeanchannel

Follow Jason:
http://www.jasonaldean.com
https://twitter.com/Jason_aldean
https://www.facebook.com/jasonaldean
http://instagram.com/jasonaldean
https://www.youtube.com/jasonaldean

Join the mailing list: http://www.jasonaldean.com",9909690,4.87097501755,35312,1177,00:03:04,184,"[Jason, Aldean, Take, Little, Ride, Broken, Bow, Records, Pop, BBRMusicGroup]",2012-08-13 07:00:21
87,Eli Young Band - Even If It Breaks Your Heart.mp4,EliYoungBandVEVO,"Music video by Eli Young Band performing Even If It Breaks Your Heart. (C) 2011 Republic Nashville Records, a division of UMG Recordings, Inc.",10727054,4.89230060577,49404,1367,00:03:44,224,"[Eli, Young, Band, Even, If, It, Breaks, Your, Heart, Band/Republic, Records, Country]",2012-01-17 08:00:00
88,Keith Urban - Little Bit Of Everything.mp4,KeithUrbanVEVO,"Purchase Keith Urban’s latest music: http://umgn.us/keithurbanpurchase
Stream the latest from Keith Urban: http://umgn.us/keithurbanstream
Sign up to receive email updates from Keith Urban: http://umgn.us/keithurbanupdates

Website: http://keithurban.net/
Facebook: https://www.facebook.com/keithurban
Instagram: http://instagram.com/KeithUrban
Twitter: https://twitter.com/keithurban

Music video by Keith Urban performing Little Bit Of Everything. (C) 2013 Hit Red Records under exclusive license to Capitol Records Nashville",7153187,4.85568714142,28855,1080,00:03:36,216,"[Keith, Urban, Little, Bit, Of, Everything, Hit, Red, Records/Capitol, Nashville, Country]",2013-07-25 12:00:25
89,Thomas Rhett - It Goes Like This.mp4,ThomasRhettVEVO,"Get Thomas Rhett's new album ""It Goes Like This"" now:
iTunes: http://smarturl.it/Trigltp 
Amazon: http://smarturl.it/iglta 

Music video by Thomas Rhett performing It Goes Like This. (C) 2013 The Valory Music Co., LLC",46133652,4.85709905624,172367,6386,00:03:14,194,"[Thomas, Rhett, It, Goes, Like, This, The, Valory, Music, Co., LLC, Country]",2013-06-14 07:01:57
90,Chris Young - Aw Naw.mp4,ChrisYoungVEVO,"Chris Young's official music video for 'Aw Naw'. Click to listen to Chris Young on Spotify: http://smarturl.it/ChrisYoungSpotify?IQid=CYAwNaw

As featured on AM. Click to buy the track or album via iTunes: http://smarturl.it/ChrisYAMiTunes?IQid=CYAwNaw
Google Play: http://smarturl.it/ChrisYANplay?IQid=CYAwNaw
Amazon: http://smarturl.it/CYAMamz?IQid=CYAwNaw

More from Chris Young
Drinkin' Me Lonely: https://youtu.be/GMbs-NAdREM
Lonely Eyes: https://youtu.be/DBaQBKY8wfA
Tomorrow: https://youtu.be/ETVjll5eR88

More great Country Anthems here: http://smarturl.it/CountryAnthems?IQid=CYAwNaw

Follow Chris Young
Website: http://www.chrisyoungcountry.com/
Facebook: https://www.facebook.com/chrisyoungmusic
Twitter: https://twitter.com/chrisyoungmusic

Subscribe to Chris Young on YouTube: http://smarturl.it/ChrisYoungSub?IQid=CYAwNaw

---------

Lyrics:

Yeah, I think I'm gonna leave
I just had that one drink
And we've all gotta be up early
Boys, we ought'a shut her down
Just take it tothe house
'Fore anybody starts gettin' crazy
So, I started walkin' across the floor
Before I got to the door.

Aw naw, somebody just bought a shot of that Patron
Hang on, I just might have to stay
Aw naw, look at the time, y'all
What happened to coats on, long gone
I should be halfway home, but aw naw",12382713,4.86514425278,50100,1748,00:03:08,188,"[Chris Young Aw Naw live, Chris Young Aw Naw lyrics, hq, official, Chris Young lonely eyes, Chris Young who I am with you, cover, Chris Young i'm comin' over, karaoke, download, Chris Young Aw Naw cover, music, Chris Young You, playlist, Chris Young Aw Naw, Chris Young official, audio, lyrics, music video, live, vevo, Sony, Chris Young live, album, Chris Young, acoustic, official video, Chris Young Aw Naw official, Chris, Young, Aw, Naw, star]",2013-06-27 07:00:38
91,Florida Georgia Line - Cruise (Remix) ft. Nelly.mp4,FlaGeorgiaLineVEVO,"iTunes: http://bit.ly/127PVog
Music video by Florida Georgia Line performing Cruise (Remix). ©:  Republic Nashville, a division of UMG Recordings, Inc.",62200076,4.79157495499,315005,17316,00:03:36,216,"[Florida, Georgia, Line, Cruise, (Remix), Republic, Nashville, Country]",2013-05-13 15:40:06
92,Kip Moore - Somethin' 'Bout A Truck.mp4,KipMooreVEVO,"Vote for Kip once each day to win an American Country Award this year www.theacas.com!
Kip's debut album Up All Night is available now! http://bit.ly/KipUpAllNightiTunes
Check out this video about Up All Night featuring Kip's new single 'Beer Money!' http://youtu.be/FPEFbvv4G5U",43470108,4.81207942963,137171,6762,00:02:59,179,"[Kip, Moore, Somethin', 'Bout, Truck, MCA, Nashville, Country]",2011-10-21 07:00:00
93,Justin Moore - Point At You.mp4,JustinMooreVEVO,"Music video by Justin Moore performing Point At You. (C) 2013 The Valory Music Co., LLC",8896611,4.86308670044,32984,1169,00:03:11,191,"[Justin, Moore, Point, At, You, The, Valory, Music, Co., LLC, Country]",2013-05-08 07:00:11
94,Craig Morgan - Redneck Yacht Club.3gp,CraigmorganVEVO,Music video by Craig Morgan performing Redneck Yacht Club. (C) 2005 Broken Bow Records,10589485,4.860932827,31289,1127,00:03:42,222,"[Red, Redneck Yacht Club, Craig Morgan, Country]",2009-10-25 08:15:40
95,Little Big Town - Boondocks.3gp,emimusic,"Purchase Little Big Town’s latest music: http://umgn.us/LBTPurchase
Stream the latest from Little Big Town: http://umgn.us/LBTStream
Sign up to receive email updates from Little Big Town:  http://umgn.us/LBTupdates

Website: http://littlebigtown.com
Facebook: https://www.facebook.com/littlebigtown
Instagram: https://www.instagram.com/littlebigtown
Twitter: https://twitter.com/littlebigtown",10509948,4.87442207336,53622,1738,00:04:05,245,"[Little, Big, Town, Boondocks]",2009-03-11 02:04:49
